TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	16/04/21
TIME	14:05:10
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
FIRSTX	350.0000
LASTX	240.0000
NPOINTS	1101
FIRSTY	-1.25145
MAXY	15.42302
MINY	-119.92939
XYDATA
350.0000	-1.25145	420.337
349.9000	-1.16926	420.011
349.8000	-1.13036	419.688
349.7000	-1.10271	419.34
349.6000	-1.05042	419.008
349.5000	-1.07292	418.679
349.4000	-1.07928	418.354
349.3000	-1.04704	418.033
349.2000	-0.918174	417.707
349.1000	-0.927536	417.373
349.0000	-0.919391	417.039
348.9000	-0.891316	416.718
348.8000	-0.812779	416.397
348.7000	-0.777722	416.062
348.6000	-0.700301	415.747
348.5000	-0.592094	415.429
348.4000	-0.553376	415.107
348.3000	-0.565067	414.79
348.2000	-0.556801	414.461
348.1000	-0.486549	414.14
348.0000	-0.528545	413.827
347.9000	-0.580959	413.511
347.8000	-0.524664	413.197
347.7000	-0.507786	412.87
347.6000	-0.477719	412.562
347.5000	-0.429028	412.246
347.4000	-0.357635	411.932
347.3000	-0.317931	411.618
347.2000	-0.272683	411.296
347.1000	-0.209991	410.986
347.0000	-0.226188	410.676
346.9000	-0.276604	410.353
346.8000	-0.223499	410.041
346.7000	-0.179089	409.728
346.6000	-0.16969	409.409
346.5000	-0.190782	409.099
346.4000	-0.132534	408.787
346.3000	-0.0238006	408.471
346.2000	0.0786997	408.16
346.1000	0.0484222	407.849
346.0000	0.0792185	407.537
345.9000	0.0702891	407.222
345.8000	0.00192362	406.916
345.7000	-0.0253184	406.612
345.6000	0.0135305	406.301
345.5000	0.0195206	405.989
345.4000	-0.0457555	405.68
345.3000	-0.00630747	405.384
345.2000	0.0457576	405.083
345.1000	0.0211716	404.77
345.0000	-0.00431417	404.463
344.9000	-0.0231476	404.164
344.8000	-0.0673401	403.861
344.7000	-0.142121	403.55
344.6000	-0.151388	403.252
344.5000	-0.109551	402.946
344.4000	-0.0460373	402.637
344.3000	-0.027536	402.334
344.2000	0.0288483	402.028
344.1000	0.0433299	401.727
344.0000	0.0142848	401.432
343.9000	-0.0582367	401.132
343.8000	-0.0665782	400.831
343.7000	-0.0885462	400.53
343.6000	-0.132377	400.212
343.5000	-0.142057	399.907
343.4000	-0.0820348	399.613
343.3000	-0.0600535	399.306
343.2000	0.0452077	399.01
343.1000	0.116602	398.71
343.0000	0.220979	398.404
342.9000	0.250282	398.105
342.8000	0.257073	397.815
342.7000	0.322039	397.516
342.6000	0.346683	397.227
342.5000	0.349021	396.923
342.4000	0.330189	396.609
342.3000	0.414807	396.303
342.2000	0.497377	396.011
342.1000	0.602754	395.708
342.0000	0.669888	395.415
341.9000	0.702303	395.125
341.8000	0.65823	394.829
341.7000	0.677769	394.54
341.6000	0.753698	394.244
341.5000	0.737961	393.94
341.4000	0.682548	393.645
341.3000	0.664919	393.349
341.2000	0.659851	393.055
341.1000	0.655941	392.76
341.0000	0.63137	392.466
340.9000	0.635967	392.163
340.8000	0.715129	391.876
340.7000	0.77867	391.591
340.6000	0.70798	391.297
340.5000	0.704838	391.008
340.4000	0.68509	390.719
340.3000	0.760638	390.42
340.2000	0.819963	390.131
340.1000	0.839634	389.833
340.0000	0.791927	389.538
339.9000	0.712911	389.253
339.8000	0.733547	388.967
339.7000	0.706177	388.681
339.6000	0.675907	388.393
339.5000	0.668302	388.107
339.4000	0.621848	387.816
339.3000	0.593124	387.528
339.2000	0.603477	387.241
339.1000	0.635789	386.95
339.0000	0.757728	386.662
338.9000	0.852094	386.382
338.8000	0.855431	386.092
338.7000	0.8812	385.805
338.6000	0.834762	385.523
338.5000	0.777095	385.243
338.4000	0.748092	384.963
338.3000	0.787501	384.678
338.2000	0.841967	384.4
338.1000	0.852686	384.116
338.0000	0.895381	383.833
337.9000	0.970119	383.556
337.8000	1.01689	383.272
337.7000	1.09187	382.995
337.6000	1.14514	382.712
337.5000	1.17645	382.44
337.4000	1.11016	382.167
337.3000	1.07854	381.885
337.2000	1.10088	381.607
